id,company_id,company_name,title,post_url,job_description,qualifications,preferred_qualifications,hiring_process,benefits,location,employment_type,salary,deadline_at,posted_at,status
27,94,엠투소프트,인재채용,https://www.m2soft.co.kr/bbs/content.php?co_id=0505recruit#job-d9e5c3d5-1,"인재채용 미래 IT세상을 이끌어갈 최고의 인재를 모집합니다. 지난 20여년간 전자문서·리포팅 솔루션 분야에 독보적인 기술력을 통해 국내 1위의 전자문서·리포팅 솔루션 전문 기업으로 확고히 자리매김한 엠투소프트가 미래 IT세상을 이끌어갈 최고의 인재를 모집합니다. 대한민국 최고의 인재에게 어울리는 대한민국 대표 전자문서·리포팅 솔루션 기업 엠투소프트에 인재 여러분의 많은 지원 바랍니다. 인재모집 모집인원 각 부문별 0명(신입/경력) 모집 부문 연구 개발 C++(MFC), C# Windows App 개발자 Front-End(Javascript/HTML5) 개발자 Back-End(Java/C#) 개발자 Android/iOS App 개발자 Python AI 개발자 기술 사원 DB, SQL 사용 가능자(중급이상 사용자 우대) Web Script Language(ASP,JSP)사용 가능자 Windows C++사용 가능 국내외 영업 IT Solution(S/W)관련 영업 경험자 공통사항 병역필 또는 면제자 해외출장에 결격사유가 없는 자 외국어 가능자 우대(영어/일어/중국어) 관련 자격증 소지자 우대 전형방법 온라인 접수 1차 서류심사(심사 후 합격자에 한하여 개별 면접 통보) 2차 담당 부서장 면접 3차 임원진 면접 모집형태 신입/경력 수시 채용 제출 서류 온라인 접수시 신입/경력 : 이력서, 자기소개서(MS-Word 사용 권장) 면접시 신입 : 졸업증명서, 성적증명서, 자격증 사본 경력 : 경력증명서, 자격증 사본 서류제출처 제출처 : recruit@m2soft.co.kr 홈페이지 : https://www.m2soft.co.kr 문의전화 : 02-2188-8500 (대표) / FAX : 02-2188-8508 본사에 접수된 지원서는 일체 반환되지 않으며, 접수된 자료는 채용 이외의 용도로 활용되지 않습니다.",,,,,,,,,,active
28,105,두나무,개발직군 인재풀 | 두나무,https://careers.dunamu.com/detail/80,개발직군 인재풀 [개발직군 인재풀 등록하기] 현재 나에게 맞는 포지션이 없더라도 인재풀에 이력서를 제출해주세요. 희망하시는 포지션 오픈 시 채용팀에서 이력서 확인 후 연락 드릴 수 있도록 하겠습니다. 가까운 시일 내에 두나무의 미래를 함께 만들 수 있는 기회가 열리기를 바랍니다. [두나무 소개] 두나무가 이직하기 좋은 기업인 이유 채용공고 목록 직군 Talent Pool 경력사항 무관 마감일자 상시채용 근무지역 보기 지원하기 지원서 이어서 작성하기 TOP 두나무 주식회사 대표 오경석 서울시 서초구 강남대로 369 사업자등록번호 119-86-54968 채용 문의 jobs@dunamu.com,,,,,서울,,,,,active
29,105,두나무,일반직군 인재풀 | 두나무,https://careers.dunamu.com/detail/22,일반직군 인재풀 [일반직군 인재풀 등록하기] 현재 나에게 맞는 포지션이 없더라도 인재풀에 이력서를 제출해주세요. 희망하시는 포지션 오픈 시 채용팀에서 이력서 확인 후 연락 드릴 수 있도록 하겠습니다. 가까운 시일 내에 두나무의 미래를 함께 만들 수 있는 기회가 열리기를 바랍니다. [두나무 소개] 두나무가 이직하기 좋은 기업인 이유 채용공고 목록 직군 Talent Pool 경력사항 무관 마감일자 상시채용 근무지역 보기 지원하기 지원서 이어서 작성하기 TOP 두나무 주식회사 대표 오경석 서울시 서초구 강남대로 369 사업자등록번호 119-86-54968 채용 문의 jobs@dunamu.com,,,,,서울,,,,,active
30,105,두나무,브랜드 경험 및 컬처 담당자 | 두나무,https://careers.dunamu.com/detail/563,"브랜드 경험 및 컬처 담당자 조직소개 우리 조직은 다양한 활동을 통해 두나무의 브랜드 정체성과 핵심 가치를 내외부에 전달하고, 브랜드에 대한 긍정적인 인식과 로열티를 높이고자 합니다. 브랜드 경험(BX)은 기업이 다양한 접점에서 관계를 맺는 방식이며, 조직의 성장과 연결되는 중요한 요소입니다. 우리는 내부 구성원과 외부 이해관계자가 두나무의 비전과 가치를 자연스럽게 경험할 수 있도록 다양한 내외부 브랜딩 프로그램을 기획하고 운영합니다. 우리 조직에서는 다음과 같은 경험을 할 수 있습니다. 두나무의 비전과 핵심 가치를 조직 내 프로그램과 커뮤니케이션에 연결하며, 조직문화와 브랜드 경험을 함께 다루는 역할을 수행할 수 있습니다. 전사 단위 프로젝트를 기획하고 실행을 주도하며, 다양한 이해관계자와 협업하는 경험을 쌓을 수 있습니다. 빠르게 변화하는 환경 속에서 문화·브랜드 관련 주요 과제를 맡아 실질적인 임팩트를 만들어볼 수 있습니다. 경영진의 방향성과 메시지를 프로그램, 콘텐츠, 캠페인 등 구체적인 실행으로 구현하는 전략적 기획 역량을 발전시킬 수 있습니다. 대외 브랜드 경험과 내부 조직문화 설계를 아우르는 경험을 통해, 기업 브랜딩 전반을 통합적으로 설계하는 역할을 수행합니다. 주요업무 사내 문화 진단 및 개선 과제 운영 사내 문화 진단(서베이, 인터뷰 등)을 기획·운영하고 주요 인사이트를 도출 진단 결과를 바탕으로 개선 과제를 정의하고 실행을 주도 관련 지표를 관리하며 개선 방향을 지속적으로 점검 핵심 가치 내재화 및 학습 프로그램 기획 핵심 가치 및 일하는 방식 내재화를 위한 프로그램 기획 및 운영 리더십 프로그램, 스터디, 지식 공유 세션 등 학습·문화 프로그램을 기획하고 실행 프로그램 운영 결과를 바탕으로 개선안을 도출하고 고도화 전사 커뮤니케이션 기획 및 실행 타운홀, 뉴스레터 등 내부 커뮤니케이션 채널 기획 및 운영 주요 메시지를 효과적으로 전달하기 위한 콘텐츠 기획 및 제작 전사 문화 캠페인 및 참여형 이벤트를 기획하고 실행 조직 내 소통 및 참여 프로그램 운영 경영진–구성원 간 소통 프로그램 기획 및 운영 지원 사내 동호회 및 참여 프로그램 운영 체계 관리 구성원 참여를 높이기 위한 개선 아이디어 제안 및 실행 대외 브랜드 경험 기획 및 운영 브랜드 전략과 행사 목적에 부합하는 대외 브랜드 경험 기획 컨퍼런스, 전시, 세미나 등 행사 기획 및 운영 행사 결과를 분석하고 개선 포인트 도출 자격요건 조직/사내 문화, 내부 커뮤니케이션, 브랜드 경험 등 관련 분야에서 5~7년 내외의 경력을 보유하신 분 조직 또는 전사 단위 프로그램을 기획하고 주도적으로 운영한 경험이 있으신 분 내부 브랜딩 또는 사내 문화 프로그램을 직접 기획·실행해 본 경험이 있으신 분 대규모 행사(300명 이상) 또는 정기 프로그램 운영 경험이 있으신 분 타운홀, 뉴스레터 등 내부 커뮤니케이션 채널 운영 경험이 있으신 분 데이터 기반으로 프로그램 성과를 점검하고 개선해 본 경험이 있으신 분 다양한 이해관계자와 협업하며 원활하게 커뮤니케이션할 수 있으신 분 우대사항 IT/스타트업 등 빠르게 변화하는 환경에서 근무한 경험이 있으신 분 블록체인 및 핀테크 업계에 대한 기본적인 이해가 있으신 분 조직/사내 문화 관련 서베이 설계 및 분석 경험이 있으신 분 여러 이해관계자가 참여하는 프로젝트를 체계적으로 일정과 리소스를 관리해 본 경험이 있으신 분 문서 작성 및 콘텐츠 기획 역량을 갖추고 메시지를 명확하게 정리할 수 있으신 분 맡은 업무를 책임감 있게 완수하고 세부 사항을 꼼꼼하게 관리할 수 있으신 분 지원서 작성 방법 이력서 및 경력기술서 (포트폴리오)는 필수 입니다. 특히, 본인이 50% 이상 주도적으로 기여한 프로젝트 및 업무를 중심으로 상세히 기술해 주세요. 단순 참여가 아닌, 기획·의사결정·실행 등에서의 구체적인 역할과 책임 범위, 그리고 성과가 드러나도록 작성해 주세요. 유의사항 재직 이력은 빠짐없이 정확하게 작성해 주시고, 휴직 이력이 있다면 기간과 사유를 구체적으로 기재해 주세요. 채용 과정에서 전/현직 직장의 영업 비밀이 침해되지 않도록 유의해 주세요. 주민번호, 현재 연봉, 희망 연봉 등 민감한 정보는 삭제하거나 마스킹 후 제출해 주세요. 공통 지원자격 해외 여행에 결격 사유가 없으신 분 [채용절차] 서류전형 → 1차면접 → 2차면접 → 처우협의 → 최종합격 전형은 상황 및 일정에 따라 변경될 수 있습니다. 지원서 내용 중 허위사실이 있는 경우에는 지원이 취소될 수 있습니다. 국가 유공자 및 장애인 등 취업 보호 대상자는 관계 법령에 따라 우대합니다. 최종 전형 전, 인성검사를 진행합니다. 본 포지션에 합격하시는 경우, 3개월의 수습 기간을 적용합니다. [채용정보] 채용인원 : 0명 고용형태 : 정규직 채용유형 : 경력직 근무지역 : 서울특별시 서초구 강남대로 369, DF Tower 공고기간 : 상시채용 (채용 완료 시 조기에 마감될 수 있습니다.) [두나무 소개] 두나무가 이직하기 좋은 기업인 이유 채용공고 목록 직군 People 경력사항 경력 고용형태 정규직 마감일자 상시채용 근무지역 보기 지원하기 지원서 이어서 작성하기 TOP 두나무 주식회사 대표 오경석 서울시 서초구 강남대로 369 사업자등록번호 119-86-54968 채용 문의 jobs@dunamu.com","조직/사내 문화, 내부 커뮤니케이션, 브랜드 경험 등 관련 분야에서 5~7년 내외의 경력을 보유하신 분 조직 또는 전사 단위 프로그램을 기획하고 주도적으로 운영한 경험이 있으신 분 내부 브랜딩 또는 사내 문화 프로그램을 직접 기획·실행해 본 경험이 있으신 분 대규모 행사(300명 이상) 또는 정기 프로그램 운영 경험이 있으신 분 타운홀, 뉴스레터 등 내부 커뮤니케이션 채널 운영 경험이 있으신 분 데이터 기반으로 프로그램 성과를 점검하고 개선해 본 경험이 있으신 분 다양한 이해관계자와 협업하며 원활하게 커뮤니케이션할 수 있으신 분","IT/스타트업 등 빠르게 변화하는 환경에서 근무한 경험이 있으신 분 블록체인 및 핀테크 업계에 대한 기본적인 이해가 있으신 분 조직/사내 문화 관련 서베이 설계 및 분석 경험이 있으신 분 여러 이해관계자가 참여하는 프로젝트를 체계적으로 일정과 리소스를 관리해 본 경험이 있으신 분 문서 작성 및 콘텐츠 기획 역량을 갖추고 메시지를 명확하게 정리할 수 있으신 분 맡은 업무를 책임감 있게 완수하고 세부 사항을 꼼꼼하게 관리할 수 있으신 분 지원서 작성 방법 이력서 및 경력기술서 (포트폴리오)는 필수 입니다. 특히, 본인이 50% 이상 주도적으로 기여한 프로젝트 및 업무를 중심으로 상세히 기술해 주세요. 단순 참여가 아닌, 기획·의사결정·실행 등에서의 구체적인 역할과 책임 범위, 그리고 성과가 드러나도록 작성해 주세요. 유의사항 재직 이력은 빠짐없이 정확하게 작성해 주시고, 휴직 이력이 있다면 기간과 사유를 구체적으로 기재해 주세요. 채용 과정에서 전/현직 직장의 영업 비밀이 침해되지 않도록 유의해 주세요. 주민번호, 현재 연봉, 희망 연봉 등 민감한 정보는 삭제하거나 마스킹 후 제출해 주세요. 공통 지원자격 해외 여행에 결격 사유가 없으신 분 [채용절차] 서류전형 → 1차면접 → 2차면접 → 처우협의 → 최종합격 전형은 상황 및 일정에 따라 변경될 수 있습니다. 지원서 내용 중 허위사실이 있는 경우에는 지원이 취소될 수 있습니다. 국가 유공자 및 장애인 등 취업 보호 대상자는 관계 법령에 따라 우대합니다. 최종 전형 전, 인성검사를 진행합니다. 본 포지션에 합격하시는 경우, 3개월의 수습 기간을 적용합니다. [채용정보] 채용인원 : 0명 고용형태 : 정규직 채용유형 : 경력직 근무지역 : 서울특별시 서초구 강남대로 369, DF Tower 공고기간 : 상시채용 (채용 완료 시 조기에 마감될 수 있습니다.) [두나무 소개] 두나무가 이직하기 좋은 기업인 이유",,,서울,정규직,,,,active
31,105,두나무,브랜드 행사 기획 및 운영 담당자 | 두나무,https://careers.dunamu.com/detail/564,"대외 브랜드 경험 기획 브랜드 전략과 행사 목적에 부합하는 대외 브랜드 경험 기획 컨퍼런스, 전시, 세미나 등 온·오프라인 행사 콘셉트 및 세션 구성 기획 브랜드 메시지를 공간, 콘텐츠, 프로그램으로 구체화 프로젝트 운영 총괄 및 매니징 행사 운영 계획 수립 및 실행 관리 예산, 일정, 리스크 관리 및 운영 프로세스 설계 에이전시 및 협력사 커뮤니케이션 리딩 프로젝트 수행에 필요한 A to Z 업무 관리 (홍보, 연사 및 세션 운영, 등록 시스템, 인쇄물, 전시, 식음료 등) 성과 분석 및 개선 성과 데이터 분석 및 리포트 작성 개선 방향 도출 및 향후 기획에 반영 대내 브랜드 경험 업무 지원 전사 문화 행사 및 캠페인 운영 기획 협업 구성원 참여형 이벤트 및 사내 문화 캠페인 기획 및 실행","브랜드 경험(BX), 마케팅, 행사·프로모션 기획 등 관련 분야에서 3년 이상의 실무 경험이 있으신 분 온·오프라인 브랜드 경험 프로그램을 기획하고 운영해 본 경험이 있으신 분 다양한 내·외부 이해관계자와 협업하여 프로젝트를 주도적으로 실행한 경험이 있으신 분 제안서 및 기획서 작성 역량을 갖추고, 브랜드 메시지를 구조화하여 명확하게 전달할 수 있으신 분 예산·일정·리스크를 체계적으로 관리하며 프로젝트를 완수한 경험이 있으신 분 맡은 업무를 책임감 있게 추진하고 세부 사항을 꼼꼼하게 관리할 수 있으신 분","IT/테크, 금융, 블록체인 등 산업군에서 브랜드 또는 행사 PM 경험이 있으신 분 대규모 행사(300명 이상) 또는 정기 브랜드 이벤트를 운영해 본 경험이 있으신 분 에이전시 또는 외부 파트너를 리딩한 경험이 있으신 분 콘텐츠(영상, 디자인, 스토리텔링 등) 기획 경험이 있으신 분 글로벌 행사 또는 해외 파트너와 협업 경험이 있으신 분 비즈니스 영어 커뮤니케이션이 가능하신 분 블록체인 및 핀테크 산업에 대한 이해가 있으신 분 지원서 작성 방법 이력서 및 경력기술서 (포트폴리오)는 필수 입니다. 특히, 본인이 50% 이상 주도적으로 기여한 프로젝트 및 업무를 중심으로 상세히 기술해 주세요. 단순 참여가 아닌, 기획·의사결정·실행 등에서의 구체적인 역할과 책임 범위, 그리고 성과가 드러나도록 작성해 주세요. 유의사항 재직 이력은 빠짐없이 정확하게 작성해 주시고, 휴직 이력이 있다면 기간과 사유를 구체적으로 기재해 주세요. 채용 과정에서 전/현직 직장의 영업 비밀이 침해되지 않도록 유의해 주세요. 주민번호, 현재 연봉, 희망 연봉 등 민감한 정보는 삭제하거나 마스킹 후 제출해 주세요. 공통 지원자격 해외 여행에 결격 사유가 없으신 분 [채용절차] 서류전형 → 1차면접 → 2차면접 → 처우협의 → 최종합격 전형은 상황 및 일정에 따라 변경될 수 있습니다. 지원서 내용 중 허위사실이 있는 경우에는 지원이 취소될 수 있습니다. 국가 유공자 및 장애인 등 취업 보호 대상자는 관계 법령에 따라 우대합니다. 최종 전형 전, 인성검사를 진행합니다. 본 포지션에 합격하시는 경우, 3개월의 수습 기간을 적용합니다. [채용정보] 채용인원 : 0명 고용형태 : 계약직 (해당 포지션의 고용형태는 1년 후 계약이 종료되는 계약직이며, 업무 평가 결과에 따라 계약이 연장되거나 정규직으로 전환될 수 있습니다.) 채용유형 : 경력직 근무지역 : 서울특별시 서초구 강남대로 369, DF Tower 공고기간 : 상시채용 (채용 완료 시 조기에 마감될 수 있습니다.) [두나무 소개] 두나무가 이직하기 좋은 기업인 이유 채용공고 목록 직군 Marketing 경력사항 경력 고용형태 계약직 마감일자 상시채용 근무지역 보기 지원하기 지원서 이어서 작성하기 TOP 두나무 주식회사 대표 오경석 서울시 서초구 강남대로 369 사업자등록번호 119-86-54968 채용 문의 jobs@dunamu.com Copyright 2026 Dunamu Inc. All rights reserved. 개인정보처리방침 이용약관",,,서울,정규직,,,,active
32,31697,SM C&amp;C,MICE/행사 기획 및 운영 담당 채용,https://careers.smcultureandcontents.com/ko/o/130797,기업체 단체 여행 ​프로그램 기획 ​및 제안서 준비 기업체 국내 및 해외 인센티브 투어 기획 및 운영 기업체 국내 및 해외 행사 신규 엽업 및 기존 고객사 관리 국내 및 해외 행사 출장 업무,전문학사 이상 학위를 ​소지하신 ​분 관련 경력 ​1년 이상 5년 ​이하 이신 ​분 ​ PPT 기획 ​및 ​디자인 ​작업 능숙하신 분 MS ​Office ​프로그램 사용이 능숙하신 ​분 협업 ​및 ​커뮤니케이션이 원활하신 분 해외 ​출장에 결격사유가 ​없으신 ​분,영어회화 상급자이신 ​분,"Search Jobs MICE/행사 기획 및 운영 담당 채용 구분 여행사업부문 마감기한 2026년 04월 06일, 14:59 D -13 직군 MICE/행사 경력사항 경력 무관 고용형태 정규직 근무지 (주)에스엠컬처앤콘텐츠 대한민국 서울특별시 성동구 왕십리로 83-21 📢 모집직무 MICE/행사 ​기획 ​및 ​운영 담당 ​ 📢","건강검진, 인센티브",서울,정규직,,2026-04-06,2026-03-07,active
33,3,이노시스아이티,채용정보,http://www.innosysit.co.kr/homepage/index.html#job-500d8a0b-4,"이노시스아이티는 창의적이고 열정적인 인재를 찾고 있습니다. 지원방법 온라인 입사지원 채용절차 서류전형 및 면접 2차 면접 및 직무능력 건강검진 최종합격 자격조건 - 남자의 경우 병역필 또는 면제자 - 해외여행에 결격사유가 없는자 - 지원부서에 부합하는 직무능력을 갖춘자 - 창의적이고 도전적인 마인드를 갖춘자 제출서류 - 입사지원서, 자기소개서 - 경력증명서(경력이 있을 경우) - 자격증사본(자격증이 있을 경우) 지원방법 온라인 입사지원 채용절차 서류전형 및 면접 2차 면접 및 직무능력 건강검진 최종합격 자격조건 - 남자의 경우 병역필 또는 면제자 - 해외여행에 결격사유가 없는자 - 지원부서에 부합하는 직무능력을 갖춘자 - 창의적이고 도전적인 마인드를 갖춘자 제출서류 - 입사지원서, 자기소개서 - 경력증명서(경력이 있을 경우) - 자격증사본(자격증이 있을 경우",,,,건강검진,,,,,,active
34,1,앤비전,채용,https://www.envision.co.kr/ko/envision/recruit.asp,"채용 앤비젼이 구성원들에게 제공하는 가장 큰 가치는 “의미 있고 도전적인 일을 완수하면서 느끼는 성장체험 ” 입니다 앤비젼이 구성원들에게 제공하는 가장 큰 가치는 “의미 있고 도전적인 일을 완수하면서 느끼는 성장체험 ” 입니다 채용 프로세스 앤비젼은 별도의 채용사이트를 운영하고 있으며 채용지원 및 자세한 정보를 확인하실 수 있습니다. 채용 사이트 접속 지원서 접수 서류 전형 AI역량 검사 면접전형 (실무/인사/CEO) 최종합격 앤비젼 인재상 앤비젼은 지식이나 기능에만 치우치지 아니하고 균형 잡힌 전인 육성에 초점을 맞추고 있습니다. Envision is COMPANY 주목 받는 전문 분야의 히든 챔피언 머신비젼은 대한민국의 국가 전략 산업인 디스플레이와 반도체 산업의 품질 경쟁력 확보에 필요한 핵심 분야입니다. 앤비젼은 국내 머신비젼 솔루션 공급 기업 중 매출액, 시장 점유율, 기술력, 인력규모 측면 모두 1위로서 시장을 선도하고 있는 히든챔피언입니다. 앤비젼이 제공하는 제품과 솔루션에는 유독 ‘세계 최초’, ‘유일한’, ‘독보적인’이라는 수식어가 많이 붙습니다. 앤비젼은 세계 그 어느 누구도 해결하지 못한 문제들을 컴퓨터비전기술과 광학기술을 통해 해결하는 독보적 솔루션기업입니다. WORK 혁신가들의 꿈 을 대중의 일상으로 실현시키는 일 앤비젼의 고객사들은 세계 최고의 혁신기업들입니다. 혁신가들은 새로운 기술과 혁신을 꿈꾸고, 이를 현실화시켜 대중의 일상에 더 큰 가치와 행복을 주기 위해 노력합니다. 세계를 선도하는 차세대 디스플레이, 반도체, 스마트폰, 자율주행 자동차 등 혁신 제품들의 제조과정에서 발생되는 다양한 난제들과 품질 이슈들을 해결하여, 혁신가들이 꿈꾸던 제품들을 대중의 일상으로 실현시키는데 기여하고 있습니다. CULTURE 건강한 기업문화를 바탕으로 성장하는 일하기 좋은 기업 “일하기 좋은 기업”이란 의미 있는 목적을 추구하는 일을 최고의 동료들과 함께 완수하며 성장체험을 할 수 있는 곳 입니다. 앤비젼은 최고의 인재들이 훌륭한 동료들과 탁월한 성과를 낼 수 있는 업무환경과 기업문화를 만들기 위해 끊임없이 노력하고 있으며, 그 결과 2년 연속으로 '아시아 일하기 좋은 기업'으로 선정되었습니다. 혜택과 복지 보상 앤비젼은 동종업계 대기업 수준의 연봉에 벤처기업 특유의 성과급을 더해 업계 최고 인재들에 걸맞은 최고의 보상을 하고 있습니다. 글로벌 인사조직 컨설팅기업인 Mercer (https://www.mercer.co.kr/) 가 국내 100여개 High-Tech 기업들의 보상 데이터를 분석하여 제공하는 리포트를 바탕으로 최고의 인재에 걸맞는 경쟁력 있는 보상수준이 유지되도록 지속적으로 점검하고 있습니다. 복지 임직원 및 가족까지 생각하는 가족친화 워라밸 추구 리프레쉬 데이 매주 금요일 1시간 조기퇴근 (8시 출근 기준, 4시 퇴근) 선택 출퇴근제 개인별 선택적 출퇴근제 실시 카페테리아식 복지포인트 임직원의 자기계발 및 건강증진을 위한 포인트 지급 연말휴가 12월 25일 - 1월 1일까지 연차사용 장려, 전사 임시 휴무 수평적 조직 문화 직책에 관계없이 상호간 영어이름으로 호칭 동호회 활동 지원 취미 공유를 통한 조직 내 친목 및 화합 도모 러빙룸 지원 거실을 서재로 꾸밀 수 있도록 최대 300만원 지원 장기근속 포상 장기근속 장려 및 포상제도 운영 도서지원 업무에 필요한 도서 구입비 무제한 지원 캔미팅 진행 업무를 일찍 마친 후 HUB에서 식사와 함께 레저 모임 진행 다양한 개발 지원 외부 교육 및 국내/외 학회, 세미나 지원 경조사 지원 결혼기념일, 출산 등 각종 경조사와 휴가 지원금 제공 인터뷰 보러 가기 채용 사이트 가기",,,,,,,300만원,,,active
35,4,이노솔루텍,채용정보,http://www.innost.co.kr/kor/careers/menu_04.html,"채용공고 총 6 개 정렬 : 최신순 최신순 조회순 글번호 제목 첨부파일 작성자 조회수 등록일 6 공지 공공기관 상주근무 인력 모집 N (주)이노솔루텍 1,319 2022-04-01 5 공지 제안부문 팀장 모집(SI, SM사업 제안) N (주)이노솔루텍 339 2022-04-01 4 공지 2022년 신입사원 모집 N (주)이노솔루텍 754 2022-04-01 3 공지 본사 기술지원 인력 모집(서버) N (주)이노솔루텍 267 2022-04-01 2 공지 본사 기술지원 인력 모집(네트워크/보안) N (주)이노솔루텍 322 2022-03-01 1 공지 영업부문 팀장 모집(SI, SM사업 영업) N (주)이노솔루텍 209 2022-01-01 1 제목 제목 내용 작성자 검색",,,,,,,,2022-04-01,2022-03-02,active
36,6,뉴로센스,Recruitment,http://www.neurosense.co.kr/kor/recruitement/index.html,IoT 센서 하드웨어 설계 기술문서 검토 및 제품 신뢰성 테스트 필요경력 전자회로/ 임베디드 시스템 지식 및 경험 기술문서 검토 경험,,"인재상 뉴로센스의 문은 인재들에게 항상 열려 있습니다. 이런 꿈을 가진 분들은 언제라도 저희에게 연락 하세요! 1 변화와 혁신(Innovation)을 항상 추구하는 호기심 많은 인재 2 Edge computing AI 분야에서 글로벌 인재가 되고 싶은 인재 3 회사와 본인의 동시 성장을 통해 미래를 새로운 계획하고 싶은 인재 직무소개 가로로 스크롤 하여 보실 수 있습니다. Duty 인원 Academic Description Hardware Engineer (신입/경력) ○명 4년제 대졸이상 전기전자, 컴퓨터계열 주요업무 IoT 센서 하드웨어 설계 기술문서 검토 및 제품 신뢰성 테스트 필요경력 전자회로/ 임베디드 시스템 지식 및 경험 기술문서 검토 경험 우대사항 HW 지식보유 우대 IoT 센서 개발 관련 경력자 우대 Hardware Engineer (경력) ○명 4년제 대졸이상 전기전자, 컴퓨터계열 주요업무 산업용 IoT 센서 하드웨어 설계 Radar 하드웨어 설계 필요경력 2년 이상 6년 미만 전자설계관련 업무 경력자 전자회로/ 임베디드 시스템 지식 및 경험 블루투스 및 와이파이 회로 설계 경험 Radar 회로 설계 경험 우대사항 회로 작성 및 Artwork 개발 경력자 우대 IoT 센서 개발 관련 경력자 우대 Radar 관련 경력자 우대 RF 안테나 설계 경험자 우대 Firmware Engineer (신입/경력) ○명 4년제 대졸이상 전기전자, 컴퓨터계열 주요업무 IoT 센서 Firmware 설계 필요경력 전자설계관련 업무 경력자 전자회로/ 임베디드 시스템 지식 및 경험 Arm Cortex 코딩 경험 블루투스 Firmware 개발 경험 우대사항 HW/SW 지식보유 우대 IoT 센서 개발 관련 경력자 우대 Arm Cortex 경험자 우대 블루투스, 와이파이 경험자 우대 채용문의 연락하기 Tel: +82) 02 - 6275 - 6700 Email : info@neurosense.co.kr Attachments Browse 개인정보처리방침 동의 [자세히 보기] SUBMIT MESSAGE 개인정보취급방침 'OOO'은 (이하 '회사'는) 고객님의 개인정보를 중요시하며, '정보통신망 이용촉진 및 정보보호'에 관한 법률을 준수하고 있습니다. 회사는 개인정보취급방침을 통하여 고객님께서 제공하시는 개인정보가 어떠한 용도와 방식으로 이용되고 있으며, 개인정보보호를 위해 어떠한 조치가 취해지고 있는지 알려드립니다. 회사는 개인정보취급방침을 개정하는 경우 웹사이트 공지사항(또는 개별공지)을 통하여 공지할 것입니다. ■ 수집하는 개인정보 항목 회사는 회원가입, 상담, 서비스 신청 등등을 위해 아래와 같은 개인정보를 수집하고 있습니다. ο 수집항목 : 이름 , 생년월일 , 성별 , 로그인ID , 비밀번호 , 비밀번호 질문과 답변 , 자택 전화번호 , 자택 주소 , 휴대전화번호 , 이메일 , 직업 , 회사명 , 부서 , 직책 , 회사전화번호 , 취미 , 결혼여부 , 기념일 , 법정대리인정보 , 주민등록번호 , 서비스 이용기록 , 접속 로그 , 접속 IP 정보 , 결제기록 ο 개인정보 수집방법 : 홈페이지(회원가입) , 서면양식 ■ 개인정보의 수집 및 이용목적 회사는 수집한 개인정보를 다음의 목적을 위해 활용합니다. ο 서비스 제공에 관한 계약 이행 및 서비스 제공에 따른 요금정산 콘텐츠 제공 , 구매 및 요금 결제 , 물품배송 또는 청구지 등 발송 ο 회원 관리 회원제 서비스 이용에 따른 본인확인 , 개인 식별 , 연령확인 , 만14세 미만 아동 개인정보 수집 시 법정 대리인 동의여부 확인 , 고지사항 전달 ο 마케팅 및 광고에 활용 접속 빈도 파악 또는 회원의 서비스 이용에 대한 통계 ■ 개인정보의 보유 및 이용기간 회사는 개인정보 수집 및 이용목적이 달성된 후에는 예외 없이 해당 정보를 지체 없이 파기합니다. ■ 개인정보의 파기절차 및 방법 회사는 원칙적으로 개인정보 수집 및 이용목적이 달성된 후에는 해당 정보를 지체없이 파기합니다. 파기절차 및 방법은 다음과 같습니다. ο 파기절차 회원님이 회원가입 등을 위해 입력하신 정보는 목적이",,,경기,계약직,,,,active
