"id","company_id","company_name","title","post_url","job_description","qualifications","preferred_qualifications","hiring_process","benefits","hiring_message","location","employment_type","salary","work_hours","posted_at","deadline_at","status","crawled_at","first_seen_at","is_active"
"96","10821","주식회사 펀진","상단","https://www.funzin.co.kr/recruit?tpf=board/view&board_code=3&code=590","채용정보 채용공고 복리후생 병역 대체복무 채용공고 펀진과 함께, 국방 AI 선도 역할에 동참할 여러분을 기다립니다. [마감] UI/UX 디자이너 모집 채용담당자 2025-08-25 14:50:15 view : 234 [지원 프로세스] ㆍ프로세스 : 서류전형 > 2차 사전인터뷰질의서 전형 > 3차 면접전형 > 최종합격 ㆍ지원 방법 : 채용 플랫폼 (링크 클릭) 잡코리아 사람인 목록 이전글 [마감] 국방/방산 신사업 전략 기획 담당자 모집 2025.08.25 다음글 [마감] GoogleTV&Android TV셋톱박스 인증 (CTS,GTS)엔지니어 모집 2025.08.25 먼저 비밀번호를 입력하여 주세요. 비밀번호 창닫기 확인","","","","","","","","","","2025-07-26","2025-08-25","active","2026-04-02T13:17:45.513710","2026-04-02T13:17:45.513726","True"
"97","10821","주식회사 펀진","상단","https://www.funzin.co.kr/recruit?tpf=board/view&board_code=3&code=591","채용정보 채용공고 복리후생 병역 대체복무 채용공고 펀진과 함께, 국방 AI 선도 역할에 동참할 여러분을 기다립니다. [마감] 국방/방산 신사업 전략 기획 담당자 모집 채용담당자 2025-08-25 14:52:10 view : 430 [지원 프로세스] ㆍ프로세스 : 서류전형 > 2차 사전인터뷰질의서 전형 > 3차 면접전형 > 최종합격 ㆍ지원 방법 : 채용 플랫폼 (링크 클릭) 잡코리아 사람인 목록 이전글 [마감] Java개발자 모집 2025.09.01 다음글 [마감] UI/UX 디자이너 모집 2025.08.25 먼저 비밀번호를 입력하여 주세요. 비밀번호 창닫기 확인","","","","","","","","","","2025-07-26","2025-08-25","active","2026-04-02T13:17:46.627683","2026-04-02T13:17:46.627703","True"
"98","10821","주식회사 펀진","상단","https://www.funzin.co.kr/recruit?tpf=board/view&board_code=3&code=594","채용정보 채용공고 복리후생 병역 대체복무 채용공고 펀진과 함께, 국방 AI 선도 역할에 동참할 여러분을 기다립니다. [마감] Java개발자 모집 채용담당자 2025-09-01 17:41:04 view : 310 [지원 프로세스] ㆍ프로세스 : 서류전형 > 2차 사전인터뷰질의서 전형 > 3차 면접전형 > 최종합격 ㆍ지원 방법 : 채용 플랫폼 (링크 클릭) 잡코리아 사람인 목록 이전글 [마감] 품질관리,QA경력직채용 (팀장급) 2025.10.01 다음글 [마감] 국방/방산 신사업 전략 기획 담당자 모집 2025.08.25 먼저 비밀번호를 입력하여 주세요. 비밀번호 창닫기 확인","","","","","","","","","","2025-08-02","2025-09-01","active","2026-04-02T13:17:47.651651","2026-04-02T13:17:47.651668","True"
"99","10821","주식회사 펀진","상단","https://www.funzin.co.kr/recruit?tpf=board/view&board_code=3&code=607","채용정보 채용공고 복리후생 병역 대체복무 채용공고 펀진과 함께, 국방 AI 선도 역할에 동참할 여러분을 기다립니다. [마감] 대내외 홍보콘텐츠 기획/제작 담당자 채용(신입) 채용담당자 2025-10-29 10:07:38 view : 341 [지원 프로세스] ㆍ프로세스 : 서류전형 > 2차 사전인터뷰질의서 전형 > 3차 면접전형 > 최종합격 ㆍ지원 방법 : 채용 플랫폼 (링크 클릭) 잡코리아 사람인 목록 이전글 [~2026.05.16] 영업관리지원 담당자 모집 2026.01.13 다음글 [마감] 품질관리,QA경력직채용 (팀장급) 2025.10.01 먼저 비밀번호를 입력하여 주세요. 비밀번호 창닫기 확인","","","","","","","","","","2025-09-29","2025-10-29","active","2026-04-02T13:17:49.168396","2026-04-02T13:17:49.168435","True"
"100","10821","주식회사 펀진","상단","https://www.funzin.co.kr/recruit?tpf=board/view&board_code=3&code=601","채용정보 채용공고 복리후생 병역 대체복무 채용공고 펀진과 함께, 국방 AI 선도 역할에 동참할 여러분을 기다립니다. [마감] 품질관리,QA경력직채용 (팀장급) 채용담당자 2025-10-01 14:28:04 view : 244 [지원 프로세스] ㆍ프로세스 : 서류전형 > 2차 사전인터뷰질의서 전형 > 3차 면접전형 > 최종합격 ㆍ지원 방법 : 채용 플랫폼 (링크 클릭) 잡코리아 사람인 목록 이전글 [마감] 대내외 홍보콘텐츠 기획/제작 담당자 채용(신입) 2025.10.29 다음글 [마감] Java개발자 모집 2025.09.01 먼저 비밀번호를 입력하여 주세요. 비밀번호 창닫기 확인","","","","","","","","","","2025-09-01","2025-10-01","active","2026-04-02T13:17:50.443862","2026-04-02T13:17:50.443884","True"
"101","10836","한방유비스 주식회사","채용정보","https://kfubis.com/faq","컨텐츠 바로가기 메인 메뉴 바로가기 회사소개 인사말 경영이념 수상내역 임원진소개 연혁 조직도 오시는길 사업분야 설계사업본부 감리사업본부 방재연구소 Future Initiative R&D Center 방재사업본부 기술자료 관계법령 인재채용 채용정보 온라인입사지원 최근소식 문의하기 한글 / ENG 채용정보 한방유비스가 찾는 인재상은? • 인간미와 도덕성 그리고 예(禮)를 갖춘 인재 • 실패를 두려워 않고 목표에 대한 도전·창의력을 가진 인재 • 유연한 사고로 넓은 곳을 바라 볼 줄 아는 인재 • 끊임없이 자기계발에 투자하는 인재 한방 유비스의 인재육성 전문화 된 최신 교육 프로그램과 함께 최고의 업무 환경을 제공하고 업무에 집중할 환경 제공합니다. 한방유비스는 적재적소에 인력을 배치하여 지속가능한 성장을 통한 소방분야의 전문가를 육성하고 있습니다. 복리후생 -법인 콘도/리조트 운영 -경조금 / 자녀학자금 지원 -장기근속 / 우수사원 표창 -명절/생일 선물 -복지포인트 제도 운영 -다양한 직무교육 프로그램 -사내동호회 지원 -단체상해보험 가입 -경영성과급 지급 한방유비스 채용안내 미래소방산업을 선도할 설계/감리/연구 분야의 인재를 수시 모집 중입니다. 사이트","","","","","","서울","","","","","","active","2026-04-02T13:17:50.670557","2026-04-02T13:17:50.670579","True"
"102","10821","주식회사 펀진","상단","https://www.funzin.co.kr/recruit?tpf=board/view&board_code=3&code=623","채용정보 채용공고 복리후생 병역 대체복무 채용공고 펀진과 함께, 국방 AI 선도 역할에 동참할 여러분을 기다립니다. [~2026.05.16] 영업관리지원 담당자 모집 채용담당자 2026-01-13 17:33:56 view : 224 [지원 프로세스] ㆍ프로세스 : 서류전형 > 2차 사전인터뷰질의서 전형 > 3차 면접전형 > 최종합격 ㆍ지원 방법 : 채용 플랫폼 (링크 클릭) 잡코리아 사람인 목록 이전글 [마감] IPO 및 IR담당자 채용 (차부장급) 2026.01.19 다음글 [마감] 대내외 홍보콘텐츠 기획/제작 담당자 채용(신입) 2025.10.29 먼저 비밀번호를 입력하여 주세요. 비밀번호 창닫기 확인","","","","","","","","","","2026-04-16","2026-05-16","active","2026-04-02T13:17:51.608428","2026-04-02T13:17:51.608442","True"
"103","10821","주식회사 펀진","상단","https://www.funzin.co.kr/recruit?tpf=board/view&board_code=3&code=625","채용정보 채용공고 복리후생 병역 대체복무 채용공고 펀진과 함께, 국방 AI 선도 역할에 동참할 여러분을 기다립니다. [마감] IPO 및 IR담당자 채용 (차부장급) 채용담당자 2026-01-19 11:07:17 view : 186 [지원 프로세스] ㆍ프로세스 : 서류전형 > 2차 사전인터뷰질의서 전형 > 3차 면접전형 > 최종합격 ㆍ지원 방법 : 채용 플랫폼 (링크 클릭) 잡코리아 사람인 목록 이전글 [~2026.04.03] 국방SI PM채용 (경력) 2026.02.02 다음글 [~2026.05.16] 영업관리지원 담당자 모집 2026.01.13 먼저 비밀번호를 입력하여 주세요. 비밀번호 창닫기 확인","","","","","","","","","","2025-12-20","2026-01-19","active","2026-04-02T13:17:52.433465","2026-04-02T13:17:52.433481","True"
"104","10821","주식회사 펀진","상단","https://www.funzin.co.kr/recruit?tpf=board/view&board_code=3&code=628","채용정보 채용공고 복리후생 병역 대체복무 채용공고 펀진과 함께, 국방 AI 선도 역할에 동참할 여러분을 기다립니다. [~2026.04.03] 국방SI PM채용 (경력) 채용담당자 2026-02-02 15:17:22 view : 208 [지원 프로세스] ㆍ프로세스 : 서류전형 > 2차 사전인터뷰질의서 전형 > 3차 면접전형 > 최종합격 ㆍ지원 방법 : 채용 플랫폼 (링크 클릭) 잡코리아 사람인 목록 이전글 [~2026.04.13] 온디바이스 AI APP / ROS SW개발자 2026.02.12 다음글 [마감] IPO 및 IR담당자 채용 (차부장급) 2026.01.19 먼저 비밀번호를 입력하여 주세요. 비밀번호 창닫기 확인","","","","","","","","","","2026-03-04","2026-04-03","active","2026-04-02T13:17:53.452892","2026-04-02T13:17:53.452909","True"
"105","10821","주식회사 펀진","상단","https://www.funzin.co.kr/recruit?tpf=board/view&board_code=3&code=634","채용정보 채용공고 복리후생 병역 대체복무 채용공고 펀진과 함께, 국방 AI 선도 역할에 동참할 여러분을 기다립니다. [~2026.04.13] 온디바이스 AI APP / ROS SW개발자 채용담당자 2026-02-12 16:10:01 view : 249 [지원 프로세스] ㆍ프로세스 : 서류전형 > 2차 사전인터뷰질의서 전형 > 3차 면접전형 > 최종합격 ㆍ지원 방법 : 채용 플랫폼 (링크 클릭) 잡코리아 사람인 목록 다음글 [~2026.04.03] 국방SI PM채용 (경력) 2026.02.02 먼저 비밀번호를 입력하여 주세요. 비밀번호 창닫기 확인","","","","","","","","","","2026-03-14","2026-04-13","active","2026-04-02T13:17:54.199149","2026-04-02T13:17:54.199165","True"
"106","10849","빅터소프트(주)","모집 분야","https://www.victorsoft.co.kr/recruit.html#job-6d07cc09-3","신입 부문 컴퓨터 관련 학과 우대 고용노동부 프로그래밍 관련 취업 과정 이수자 우대 Java/Spring/Javascript/HTML/CSS 기술 사용 유경험자 우대 HTML, CSS, Javascript 1년 이상 사용 유경험자 경력 부문 Java/Spring/Javascript/HTML/CSS 기술 보유자 (필수) 3년 이상 Web 개발 경험자 Oracle/MySQL/MSSQL 등 DBMS 설치 및 설정 가능자 우대 Web/WAS 설치 및 설정 가능자 우대 Linux 설치 및 설정 가능자 우대","","","","","","","","","","","","active","2026-04-02T13:17:53.518424","2026-04-02T13:17:53.518442","True"
"107","10821","주식회사 펀진","상단","https://www.funzin.co.kr/recruit/military_service","채용정보 채용공고 복리후생 병역 대체복무 병역 대체복무 병역 대체복무를 통한 기술 연구개발 인재를 모집합니다. 병역 대체복무 전문요원연구제도 병역특례는 무엇인가요 병역특례는 국가산업의 육성과 발전을 위해 병무청에서 선정한 병역지정업체에서 군복무 의무 대상자가 연구할수 있도록 지원하는 제도입니다. 근무분야는 어디인가요 전공 및 학위와 관련되는 병역지정업체 연구분야 또는 병무청장이 인정한 분야입니다. 펀진 병역특례 지원절차 병역특례 지원은 잡코리아 및 사람인이 아닌 '병역일터' 홈페이지에서 지원해야 합니다. 1차 서류전형 지원자는 자신의 이력과 자기소개서 등 기재된 내용을 바탕으로, 지원한 직무가 펀진의 인재상 및 핵심가치에 부합하는 인재인지 검증합니다. → 2차 사전인터뷰질의서 지원자가 지원한 직무와 조직에 맞는 인재인지를 확인하는 과정입니다. 서류전형 합격자들 대상으로 직무별 필요에 따라 테스트가 진행될수 있습니다. → 3차 실무진 면접 지원자 실제 업무 수행 능력과 역량을 종합적으로 실무진들이 평가합니다. 면접은 약 1시간 이내로 이루어집니다. → 4차 최종합격 안내 모든 전형에 합격한 지원자는 펀진 구성원으로 합류하게 됩니다.","","","","","","","","","","","","active","2026-04-02T13:17:55.685745","2026-04-02T13:17:55.685771","True"
"108","10821","주식회사 펀진","상단","https://www.funzin.co.kr/recruit/recruitment-notice","채용정보 채용공고 복리후생 병역 대체복무 채용공고 펀진과 함께, 국방 AI 선도 역할에 동참할 여러분을 기다립니다. 총 31 건 검색 제목 작성자 검색 번호 제목 작성자 등록일 조회수 31 [~2026.04.13] 온디바이스 AI APP / ROS SW개발자 채용담당자 2026-02-12 249 30 [~2026.04.03] 국방SI PM채용 (경력) 채용담당자 2026-02-02 208 29 [마감] IPO 및 IR담당자 채용 (차부장급) 채용담당자 2026-01-19 186 28 [~2026.05.16] 영업관리지원 담당자 모집 채용담당자 2026-01-13 224 27 [마감] 대내외 홍보콘텐츠 기획/제작 담당자 채용(신입) 채용담당자 2025-10-29 341 26 [마감] 품질관리,QA경력직채용 (팀장급) 채용담당자 2025-10-01 244 25 [마감] Java개발자 모집 채용담당자 2025-09-01 310 24 [마감] 국방/방산 신사업 전략 기획 담당자 모집 채용담당자 2025-08-25 430 23 [마감] UI/UX 디자이너 모집 채용담당자 2025-08-25 234 22 [마감] GoogleTV&Android TV셋톱박스 인증 (CTS,GTS)엔지니어 모집 채용담당자 2025-08-25 195 21 [~2026.04.03] 셋톱박스 QA 엔지니어 모집 채용담당자 2025-08-08 380 20 [마감] 이동통신 장비 DVT,CVT 엔지니어 모집 채용담당자 2025-08-07 352 19 [마감] Netflix인증 QA/TEST엔지니어 채용담당자 2025-06-27 221 18 [마감] 셋톱박스 인증 테스트 엔지니어 모집 채용담당자 2025-06-27 188 17 [~2026.04.14] AI인프라구축 담당자 모집 (MLOps) 채용담당자 2025-06-17 332 16 [~2026.04.14] AI모델 개발자모집 (DL/ML) 채용담당자 2025-06-17 751 1 2 먼저 비밀번호를 입력하여 주세요. 비밀번호 창닫기 확인","","","","","","","","","","2026-03-14","2026-04-13","active","2026-04-02T13:17:58.723041","2026-04-02T13:17:58.723056","True"
"109","10861","솔앤드 주식회사","입사지원 안내","https://soland.co.kr/html/recruit.html#job-78ec65af-12","입사 지원 시 자기소개서, 이력서, 포트폴리오(경력자에 한함)는 필수 제출입니다. 서류 검토 및 면접 시 허위 사실이 발견될 경우 채용이 취소될 수 있습니다.","","","","","","","","","","","","active","2026-04-02T13:18:53.452839","2026-04-02T13:18:53.452887","True"
"110","10856","주식회사 건일","채용안내 :: 건일이엔지 주식회사","http://www.kunileng.co.kr/main/page.html?pid=98","Login Join ID/PW Sitemap Bookmark 회사소개 회사소개 사업소개 사업소개 커뮤니티 커뮤니티 채용안내 채용안내 인사말 인사말 연혁 연혁 사업분야 사업분야 업면허 현황 업면허 현황 오시는길 오시는길 항만부 항만부 환경부 환경부 수자원개발부 수자원개발부 지반공학부 지반공학부 국토계획본부 국토계획본부 상하수도부 상하수도부 교통계획부 교통계획부 전기부 전기부 건설사업관리본부 건설사업관리본부 구조공학부 구조공학부 도로사업부 도로사업부 기술연구소 기술연구소 공지게시판 공지게시판 자유게시판 자유게시판 자료실 자료실 채용안내 채용안내 회원정보 회원정보 로그인 로그인 회원가입 회원가입 비밀번호변경 비밀번호변경 ID/PASS찾기 ID/PASS찾기 채용안내 채용안내 home > 채용안내 > 채용안내 채용안내 home > 채용안내 > 채용안내","","","","","","","","","","","","active","2026-04-02T13:18:54.180001","2026-04-02T13:18:54.180103","True"
"111","10856","주식회사 건일","채용안내 :: 건일이엔지 주식회사","http://www.kunileng.co.kr/main/page.html?pid=96","Login Join ID/PW Sitemap Bookmark 회사소개 회사소개 사업소개 사업소개 커뮤니티 커뮤니티 채용안내 채용안내 인사말 인사말 연혁 연혁 사업분야 사업분야 업면허 현황 업면허 현황 오시는길 오시는길 항만부 항만부 환경부 환경부 수자원개발부 수자원개발부 지반공학부 지반공학부 국토계획본부 국토계획본부 상하수도부 상하수도부 교통계획부 교통계획부 전기부 전기부 건설사업관리본부 건설사업관리본부 구조공학부 구조공학부 도로사업부 도로사업부 기술연구소 기술연구소 공지게시판 공지게시판 자유게시판 자유게시판 자료실 자료실 채용안내 채용안내 회원정보 회원정보 로그인 로그인 회원가입 회원가입 비밀번호변경 비밀번호변경 ID/PASS찾기 ID/PASS찾기 채용안내 채용안내 home > 채용안내 > 채용안내 채용안내 home > 채용안내 > 채용안내","","","","","","","","","","","","active","2026-04-02T13:19:00.338867","2026-04-02T13:19:00.338900","True"
"112","10865","주식회사 인이지","[INEEJI] 전략팀(CEO Office) 전환형 인턴 채용 (6개월)","https://ineeji.career.greetinghr.com/ko/o/206170","Strategic Storytelling: CEO의 대내외 스피치, 투자 IR, 대정부 보고용 프레젠테이션 기획 및 시각화 (컨설팅펌 스타일의 장표 기획) Internal Business Coordination: CEO를 보조하여 사내 주요 부서 간 업무 진행 상황을 팔로업하고, 의사결정 사항이 현업에 신속히 공유 및 실행될 수 있도록 조율 Executive Assistant & Liaison: CEO 스케줄 관리 및 효율적인 업무 환경 서포트, 대내외 주요 이해관계자와의 소통 창구 역할 Event Orchestration: 주요 AX 컨퍼런스, 전시회 기획부터 현장 운영까지 전 과정 수행 지원 Governance Support: 이사회 및 경영진 회의체 운영 보조를 통한 기업 거버넌스 프로세스 체득 👤","[필수 조건] 6개월 풀타임 근무가 가능하며, 인턴십 종료 후 정규직 전환을 희망하시는 분 복잡한 비즈니스 이슈를 논리적으로 구조화하고 PPT로 시각화할 수 있는 분 다양한 성향의 팀원들과 원만하게 소통하고 업무를 조율할 수 있는 분 업무 맥락을 빠르게 파악하여 선제적으로 대응하며, 디테일을 놓치지 않는 분 [우대 사항] 전략 컨설팅펌 또는 IT 스타트업 전략/기획 직무 경험자 엑셀을 활용한 데이터 정리에 익숙하신 분 경영학, 산업공학 등 논리적 사고 기반 전공자 영어 또는 일본어 커뮤니케이션 가능자 🤝 이런 분과 함께하고 싶습니다 지적 호기심과 학습 능력: 생소한 제조 AI 기술과 비즈니스 로직을 빠르게 흡수하여 본인의 언어로 재정의할 수 있는 분 센스 있는 코디네이터: 대표님의 의중과 현업 부서의 상황을 예리하게 파악하여 최적의 합의점을 찾아내는 소통 감각을 가진 분 완벽을 기하는 장인 정신: 사소한 오타나 레이아웃 불일치도 용납하지 않는 꼼꼼함으로 경영진의 신뢰를 얻을 수 있는 분 글로벌 비즈니스 매너: 국내외 귀빈이나 파트너사 대응 시 인이지의 얼굴로서 격식 있고 전문적인 태도를 유지할 수 있는 분 💼 고용 조건 고용 형태: 전환형 인턴 (6개월 근무 후 상호 평가를 통해 직원 전환 여부 결정) 근무지: 분당 오피스 또는 부산 오피스 📬 지원 및 전형 정보","] 전략 컨설팅펌 또는 IT 스타트업 전략/기획 직무 경험자 엑셀을 활용한 데이터 정리에 익숙하신 분 경영학, 산업공학 등 논리적 사고 기반 전공자 영어 또는 일본어 커뮤니케이션 가능자 🤝 이런 분과 함께하고 싶습니다 지적 호기심과 학습 능력: 생소한 제조 AI 기술과 비즈니스 로직을 빠르게 흡수하여 본인의 언어로 재정의할 수 있는 분 센스 있는 코디네이터: 대표님의 의중과 현업 부서의 상황을 예리하게 파악하여 최적의 합의점을 찾아내는 소통 감각을 가진 분 완벽을 기하는 장인 정신: 사소한 오타나 레이아웃 불일치도 용납하지 않는 꼼꼼함으로 경영진의 신뢰를 얻을 수 있는 분 글로벌 비즈니스 매너: 국내외 귀빈이나 파트너사 대응 시 인이지의 얼굴로서 격식 있고 전문적인 태도를 유지할 수 있는 분 💼 고용 조건 고용 형태: 전환형 인턴 (6개월 근무 후 상호 평가를 통해 직원 전환 여부 결정) 근무지: 분당 오피스 또는 부산 오피스 📬 지원 및 전형 정보","서류 전형 > 인적성 검사 & 1차 인터뷰(직무/역량) > 2차 인터뷰(C-Level) > 최종 합격 제출 서류: 지원서(자유양식), 프로젝트 포트폴리오(필수) 공유하기 지원하기 [INEEJI] 전략팀(CEO Office) 전환형 인턴 채용 (6개월) 🏢 회사 ​소개: ​산업 ​AI의 미래 ​전략을 설계합니다 인이지는 데이터로 공정을 ​이해하고, ​예측하며, 스스로 ​최적화하는 산업용 AI ​솔루션의 글로벌 ​리더를 ​지향합니다. 국내 유일 ​AI ​부문 ​국가전략기술 보유, 초격차 ​스타트업 ​및 아기유니콘 선정 일본 ​대기업 ​공정 ​AX 프로젝트 수행 ​등 글로벌 ​시장 ​선도 및 ​기술력 입증 🎯 ​포지션 ​개요: CEO의 전략적 ​파트너 (Chief ​of Staff Support) 인이지 전략팀 인턴은 CEO 및 경영진과 아주 밀접하게 호흡하며, 회사의 비전과 기술력을 세상의 언어로 구조화하는 역할을 수행합니다. 6개월간의 실무 검증을 통해 인이지의 미래 전략을 함께 이끌어갈 정규 직원으로 포지션 전환의 기회가 열려 있는 핵심 포지션입니다. 🛠","","","경기","정규직","","","","","active","2026-04-02T13:19:06.069061","2026-04-02T13:19:06.069101","True"
